Feature ID	WT_01	WT_02	Mu_01	Mu_02
AT3G01130	42.51930037	36.89360263	32.98001474	25.65423804
AT3G01140	5.351825443	4.427398624	5.062083518	4.259981948
AT3G01142	0	0	0	0
AT3G01150	16.79105824	15.5651465	15.05579834	16.54967378
AT3G01160	8.891605925	11.02186843	6.753900987	6.549598781
AT3G01170	22.55956207	13.74296729	16.59296881	13.11837847
AT3G01175	0.010006345	0	0	0.029305704
AT3G01180	13.39671449	21.01819667	10.44899333	10.75467246
AT3G01185	0	0	0	0
AT3G01190	0	0	0	0
AT3G01200	20.07665489	15.87012323	14.83926992	13.74737978
AT3G01202	0	0	0	0
AT3G01210	12.9778228	12.45193579	9.352832303	9.450152384
AT3G01220	0.07985424	0.036941009	0.097213878	0.058467517
AT3G01230	0	0	0	0
AT3G01240	0	0	0	0
AT3G01250	0	0	0	0
AT3G01260	0.054252343	0	0.022015448	0.026481581
AT3G01270	0	0	0	0
AT3G01280	111.9811583	158.5105038	92.16298499	77.02368103
AT3G01290	71.26216892	49.71511268	87.87891992	62.50047306
AT3G01300	7.103830273	5.578815127	7.677043039	6.916628999
AT3G01310	70.77923472	52.69530223	62.87735734	65.32526828
AT3G01311	0.027753663	0	0.033787076	0.040641243
AT3G01313	0	0	0	0
AT3G01316	0	0	0	0
AT3G01319	1.81668395	1.494058567	2.948820974	1.773514686
AT3G01320	9.370724413	7.604830877	8.780192174	7.747576873
AT3G01322	0	0	0	0
AT3G01326	0	0	0	0
AT3G01327	0	0	0	0
AT3G01328	0	0	0	0
AT3G01329	0.079723759	0	0	0
AT3G01331	0	0	0	0
AT3G01323	0	0	0	0
AT3G01324	0	0	0	0
AT3G01325	0	0	0	0
AT3G01330	0.241723409	0.802828727	0.837543501	0.898537003
AT3G01340	40.15209681	37.94903641	36.89208398	35.78076512
AT3G01345	0.18917083	0.121349227	0	0.04432215
AT3G01350	0.302780658	0.186757321	0.403707633	0.422265401
AT3G01360	6.712808629	5.394451387	6.331803928	5.936979363
AT3G01370	20.62148278	25.63123086	22.44354064	25.23587532
AT3G01380	6.446556172	6.474074851	6.19472782	7.092019637
AT3G01390	130.9295689	123.6481355	104.2751948	101.467848
AT3G01400	13.11926728	7.937039544	10.13758474	8.366597295
AT3G01410	1.0150069	1.404560227	1.375344246	1.550954543
AT3G01420	0.01082319	0	0	0
AT3G01430	4.007827245	2.239182163	3.111307027	2.551689498
AT3G01435	10.78394089	10.03772076	9.118386081	9.514561086
AT3G01440	40.15808315	32.53959008	18.59011347	23.14051239
AT3G01450	3.688461874	4.796649168	4.601799751	3.974713607
AT3G01460	4.675769188	4.886529168	5.15572201	5.008613501
AT3G01470	22.53192732	10.85704791	16.39623448	15.48024962
AT3G01472	20.94791589	10.89884598	17.42744419	12.82578374
AT3G01480	112.8117429	185.0852568	151.2584497	172.5359176
AT3G01490	12.82937845	7.852649511	20.42008836	20.90388669
AT3G01500	757.3608657	1277.193813	648.4000125	921.4522566
AT3G01510	20.40028757	25.28575312	16.28122282	18.62530416
AT3G01513	0.475429382	0.219936236	0.723479654	0.2610742
AT3G01516	0	0.040072714	0.118637176	0
AT3G01520	78.495659	52.39653129	78.54995238	66.82217207
AT3G01530	0	0	0	0
AT3G01540	94.66072386	68.29257524	88.2059253	84.57028049
AT3G01550	8.440177772	17.05697764	18.15814971	16.95075345
AT3G01560	22.05301957	14.93501082	17.13962894	16.20894105
AT3G01570	0.389608246	0.591540212	0.474305795	0.394978964
AT3G01572	0	0.131993896	0	0.313365377
AT3G01580	0.688929062	0.644992865	0.449301661	0.522433654
AT3G01590	14.74160955	12.61434811	14.2143832	12.5147888
AT3G01600	0.093326206	0.034538571	0.022722907	0.027332558
AT3G01610	6.988470142	7.338017691	6.497968216	6.96066823
AT3G01620	0.163398997	0.060471416	0.238704674	0.14356458
AT3G01630	0.156131009	0.112353204	0.174233194	0.228631379
AT3G01640	11.88634142	11.10712749	12.54239843	10.5789957
AT3G01650	4.981596013	3.405664353	6.42227012	5.863882532
AT3G01660	18.93723999	13.16639112	11.63620509	11.40755305
AT3G01670	4.205807634	9.302670821	11.45775152	10.77463032
AT3G01680	5.993300996	8.760822234	13.34227972	11.8891465
AT3G01690	86.08945686	54.54903655	93.96551288	80.63338812
AT3G01700	0	0.01998314	0.03944069	0
AT3G01705	0	0	0	0
AT3G01710	0.214667871	0.747163436	0.634670367	0.381710937
AT3G01720	12.62318801	10.57037688	14.80280505	12.34814792
AT3G01730	0.028366826	0	0	0
AT3G01740	37.32120652	27.3270773	29.37327396	24.01882636
AT3G01750	2.905311997	3.685630008	3.910087311	4.421907531
AT3G01760	0.098081203	0.021998983	0.065129035	0
AT3G01770	24.39547019	11.13421587	19.19780772	15.58225772
AT3G01780	13.9270504	13.23281101	14.55033402	14.55858
AT3G01790	17.43667554	22.65255763	13.23885375	11.62374825
AT3G01800	7.758118276	9.39350089	4.73871194	4.675595756
AT3G01810	9.416422695	12.38800625	10.81936046	12.64776459
AT3G01820	19.03717941	20.58256244	13.12582652	11.64208333
AT3G01830	2.826655029	0.661939538	1.049841156	0.140312855
AT3G01840	0	0	0	0
AT3G01850	32.78778375	20.30058766	22.86010975	22.28996731
AT3G01860	30.33715042	19.55890993	17.04366408	17.95389775
AT3G01870	0	0.014364968	0	0
AT3G01880	0.013713024	0	0	0
AT3G01890	3.438244613	2.965064145	2.347115896	2.371538606
AT3G01900	0.016361818	0	0	0
AT3G01910	81.81625239	74.75053218	71.32427037	66.89749273
AT3G01920	25.53361889	19.84088453	20.99352484	19.42747197
AT3G01930	6.345452488	12.22846953	7.151203116	6.83660205
AT3G01940	1.093967273	1.349534003	2.130858461	1.121370272
AT3G01950	2.445818348	2.669059088	5.725997392	4.408060006
AT3G01960	8.131823395	8.299472305	7.406904892	11.13687023
AT3G01961	0.071331784	0	0	0
AT3G01970	2.095234584	0.823156681	1.007291066	0.508104473
AT3G01980	16.46778128	14.76788377	15.50303949	14.20101198
AT3G01990	1.523773957	1.479605045	0.97343136	1.502293384
AT3G02000	0.032614265	0.06035015	0	0.047758894
AT3G02010	0.644835875	0.795478951	0.551310182	0.50457137
AT3G02020	61.89447538	58.84558483	58.72116845	48.64601308
AT3G02030	1.778162821	1.840317772	1.518115628	1.33912974
AT3G02040	9.606216293	2.841720387	3.875455162	2.131706505
AT3G02050	17.86426118	13.57993479	15.83795631	15.29728213
AT3G02060	15.62536911	15.34385311	10.0913489	11.08246523
AT3G02065	10.14624165	7.348328868	6.9658373	7.456000518
AT3G02070	12.28318332	7.088835048	9.102096263	7.632724452
AT3G02080	92.75139536	138.2365661	81.69954811	73.18232768
AT3G02090	120.260194	124.4908759	96.91048601	92.18783455
AT3G02100	0	0	0	0
AT3G02110	4.095535827	5.573075605	5.481753067	6.33351953
AT3G02120	1.125252315	2.581917499	1.095898148	1.977323965
AT3G02125	0.009397331	0	0.022880462	0
AT3G02130	9.811221705	7.68312078	8.659471498	8.513490123
AT3G02140	0.099817799	0.135450365	0.048606939	0.029233759
AT3G02150	5.38754345	3.447691493	4.632117182	3.722754726
AT3G02160	1.169547541	1.044459934	1.292773027	0.882584367
AT3G02170	12.04988376	8.494887152	15.90237877	16.18389733
AT3G02180	49.26463882	44.99582207	58.89308767	59.22149266
AT3G02190	34.50992874	27.3011731	21.68603402	17.59655183
AT3G02200	31.89707727	37.44897817	27.15587665	25.60939372
AT3G02210	0.369408842	0.723771755	0.740707406	0.784902114
AT3G02220	27.52749967	29.01863636	20.59291167	18.30692075
AT3G02230	22.42554037	66.18861033	18.00773199	17.12777882
AT3G02240	0	0	0	0
AT3G02242	0	0	0	0
AT3G02250	20.40595023	23.22869879	15.87430318	16.82079979
AT3G02260	13.67739568	12.14098034	15.18260766	13.76740845
AT3G02270	0.012011556	0	0.014622767	0
AT3G02280	5.5474479	4.799276466	4.952055524	4.382274557
AT3G02290	8.142467143	6.223754066	7.113727336	6.265666882
AT3G02300	31.87257527	24.89540329	27.3968555	28.09922703
AT3G02310	0.060342152	0.010634137	0	0
AT3G02315	0	0	0	0
AT3G02320	5.810598552	6.108173504	5.546168879	5.396622274
AT3G02330	0.584699691	0.688003581	0.416134186	0.461035344
AT3G02335	0	0	0	0
AT3G02340	10.61372366	6.928029612	11.05456815	8.707640411
AT3G02350	25.25655131	27.01613553	23.7163397	23.51592983
AT3G02360	63.05026449	56.31594253	47.59891761	43.16680358
AT3G02370	3.198876223	2.610856744	2.792871028	3.879919925
AT3G02380	3.200166241	2.631847871	2.800498963	2.52646367
AT3G02390	2.924603151	3.197185479	2.836731288	2.646196516
AT3G02400	3.24024021	2.353816062	2.990156226	3.454505691
AT3G02410	0.03641115	0.033687994	0.820042592	0.933080488
AT3G02420	15.29474868	14.06549422	14.13327767	12.13590764
AT3G02430	0	0	0	0
AT3G02440	0	0	0	0
AT3G02450	28.40142876	36.67696338	21.98881928	24.99697969
AT3G02460	14.01195519	7.833169399	11.88893429	10.23098289
AT3G02470	378.497295	358.2568097	269.0365488	237.0471951
AT3G02468	33.49825757	23.56555413	19.86782727	33.15292101
AT3G02480	0	0	0.066144409	0.079562701
AT3G02490	3.688278083	4.11121679	2.585196801	3.079881784
AT3G02493	0	0.072517128	0	0
AT3G02500	0.243710991	0.375806797	0.326360877	0.21412779
AT3G02510	9.068842999	17.4346587	8.409225631	8.191410871
AT3G02520	57.98088055	48.24806274	46.58781859	37.4165811
AT3G02530	20.88823338	22.59010036	18.78659434	17.83455652
AT3G02540	43.46463792	36.55673579	47.59154968	49.94321205
AT3G02550	21.22688343	18.74924582	21.23187679	14.94086209
AT3G02555	6.52056427	6.118305293	5.332918603	5.23504512
AT3G02560	62.4582821	87.54932476	52.3009689	48.09780987
AT3G02570	49.02168683	112.8400576	87.23670949	88.36535685
AT3G02580	10.98941975	13.67235833	18.99609822	22.05653381
AT3G02590	0	0.017913457	0	0.042528158
AT3G02600	19.81969921	17.92564074	17.13758769	17.48219149
AT3G02610	0.777141017	0.364719976	0.658146034	0.346351206
AT3G02620	0.741754161	0.282419372	0.267557115	0.37547383
AT3G02630	68.383233	54.35399626	50.74218291	51.20176472
AT3G02640	1.448943078	2.644677696	2.91588609	2.64138525
AT3G02645	0.015343063	0.018927427	0	0
AT3G02650	8.390760893	11.49213165	6.006182479	5.696333579
AT3G02660	9.818545106	12.1036428	9.142047926	10.46222058
AT3G02670	0	0	0	0
AT3G02680	2.43297142	1.849479969	2.273442185	2.465028345
AT3G02690	38.55086647	35.08973529	32.46910196	33.44498374
AT3G02700	21.74378864	16.87079798	22.58320659	19.86116136
AT3G02710	16.91276993	16.74207978	15.65318839	13.08630262
AT3G02715	0	0	0	0
AT3G02720	36.40506541	37.11539413	38.15422929	37.37667547
AT3G02730	530.7476033	507.6615067	448.5535994	510.8076936
AT3G02740	24.95553316	18.43003142	20.7378303	15.67835932
AT3G02750	31.72239493	25.66983225	28.71055923	28.73661592
AT3G02760	14.63220149	18.72948026	13.30829649	14.30930077
AT3G02770	38.35634701	27.5438826	34.96735935	28.7291401
AT3G02780	55.64333595	53.79846961	51.42829982	48.17175984
AT3G02790	16.53141914	19.21986681	19.4560857	18.82147401
AT3G02800	2.703556269	0.641976555	0.896218891	0.520427827
AT3G02810	0.00568394	0.007011791	0	0
AT3G02820	1.936332472	4.033592933	4.29108712	3.905152178
AT3G02830	32.13869317	36.5840356	31.7838911	31.15018235
AT3G02832	0	0	0	0
AT3G02840	1.27894875	0.153063344	0.116192644	0.02795278
AT3G02850	0.202120466	0.11017294	0.137335675	0.137663403
AT3G02860	12.8417149	10.66629556	11.94409862	11.0110949
AT3G02870	31.18544183	35.63311145	35.27504877	39.83083887
AT3G02875	6.106378467	5.429630679	4.42556603	3.871528893
AT3G02880	7.073856576	8.560073526	9.9501215	10.40421015
AT3G02885	0.133412728	0.070534238	0.046404437	0.167454623
AT3G02890	2.505480722	2.808259321	2.298174801	2.601779562
AT3G02900	20.18253674	27.97447689	26.92151688	27.61678908
AT3G02910	23.86704845	18.94493616	16.21642426	19.60287094
AT3G02920	5.300633412	5.443583555	4.520338118	4.018910959
AT3G02930	1.504195051	2.55623537	1.901417172	1.96226686
AT3G02940	0	0	0	0
AT3G02950	14.74475114	11.10981574	10.75438164	10.73283318
AT3G02960	0	0	0	0
AT3G02970	0	0	0	0
AT3G02980	3.246171436	2.28541044	2.913999067	2.400783129
AT3G02990	2.604452021	1.70331608	2.150935286	1.744019539
AT3G03000	9.32513239	5.627157523	9.489570115	8.666685039
AT3G03010	5.716649689	5.986120991	5.583705577	5.80793268
AT3G03020	25.02179805	15.37567919	18.75716198	14.30780453
AT3G03030	1.152229048	0.751548306	1.144743554	1.008485317
AT3G03040	9.45533813	6.766121882	8.172278002	7.602516535
AT3G03050	5.649355198	5.66688772	6.03721066	5.919968169
AT3G03060	2.458036675	4.273353872	0.993050818	1.083017567
AT3G03070	87.79294208	82.44405291	83.77235766	76.35055242
AT3G03080	0	0	0	0
AT3G03090	11.10941587	9.556358065	9.572107266	9.830719538
AT3G03100	100.4994471	87.92505821	88.61491661	73.13693817
AT3G03110	5.426675814	4.776165888	4.691989368	4.276558168
AT3G03120	6.577618241	4.031444964	5.220103242	5.090315738
AT3G03130	0.258513069	0.553888496	0.463785563	0.43832703
AT3G03140	3.392722179	3.052871049	3.343331292	3.741517746
AT3G03150	157.6363366	139.2962865	176.2188385	169.6873516
AT3G03160	28.56012545	27.8590088	28.85030153	27.45617899
AT3G03170	1.478513345	0.702967491	0.974961913	0.766795581
AT3G03180	9.521602433	5.71749712	6.7518825	6.872117661
AT3G03190	9.981354656	14.95302278	9.825180086	9.669560201
AT3G03200	0.084706494	0.261237919	0.350611303	0.173656646
AT3G03210	5.354330469	4.006100451	4.763385345	4.453858032
AT3G03220	6.898889354	11.11244692	7.766221312	7.972399555
AT3G03230	0	0	0.027221668	0.032743953
AT3G03240	0	0.012105635	0.023892872	0.028739866
AT3G03250	118.7284215	128.2927213	71.27104755	76.8448049
AT3G03260	0.468143351	0.192502825	0.202636007	0.137105704
AT3G03270	11.3367185	11.44775295	13.13154584	11.62769881
AT3G03272	0.031236197	0.019266715	0.038026683	0.091481826
AT3G03280	0	0	0	0
AT3G03290	0	0	0	0
AT3G03300	6.863833829	4.012042513	5.491632674	5.17999757
AT3G03305	8.23946486	7.351631142	7.469383297	7.494372443
AT3G03310	7.244037171	4.362337712	5.485657261	5.287537626
AT3G03320	5.064289265	5.373029874	4.787441843	4.687264682
AT3G03330	19.12998827	14.33466007	17.54721824	15.42108001
AT3G03340	17.20155338	12.55621057	14.69577405	13.63282435
AT3G03341	0.705071393	0.318921668	1.316133556	1.927287636
AT3G03350	1.97178223	2.148110597	1.870465768	1.849930245
AT3G03360	4.880502552	4.039836272	5.195582252	4.269512797
AT3G03370	2.3332986	1.38779577	2.460108848	1.769403819
AT3G03380	23.98233202	18.56474724	23.02031114	21.51155005
AT3G03400	0	0	0	0
AT3G03405	0	0	0	0
AT3G03410	0	0	0	0
AT3G03420	11.8948305	10.40520362	7.970748792	7.096962576
AT3G03430	0.093828731	0	0	0
AT3G03440	14.82048301	9.667748035	6.118952232	4.150180479
AT3G03450	1.862069705	2.624191687	2.998578512	3.071888999
AT3G03456	0	0	0	0
AT3G03460	1.105359142	1.507122672	1.062359135	1.164284397
AT3G03470	26.69289427	9.651381724	17.82266348	9.294615591
AT3G03480	0.008120995	0.310563534	0.019772863	0.047568113
AT3G03490	16.8938029	14.15605216	13.36887557	10.0153183
AT3G03500	0.059573798	0.05511833	0	0.130855872
AT3G03510	0	0	0	0
AT3G03520	10.63532858	4.945321865	5.105530888	4.415282951
AT3G03530	0.06498527	0.016033355	0.079112519	0.019032314
AT3G03540	0	0	0	0
AT3G03550	7.550587198	6.585098033	7.670030779	7.298898752
AT3G03560	30.96970552	23.13242277	27.17058036	21.32755401
AT3G03570	8.042635655	7.132098562	7.804727364	8.71196182
AT3G03580	1.708799214	2.16096448	1.264892508	1.144263435
AT3G03590	5.777183467	4.697220882	5.210883626	5.729627871
AT3G03600	18.84742528	24.29836707	14.44546398	13.44981929
AT3G03610	9.389623417	7.168819556	8.61764896	7.595916618
AT3G03620	0.021054779	0	0	0
AT3G03626	0	0	0	0
AT3G03630	10.28670683	12.92005367	7.342920001	7.630082549
AT3G03640	20.75081208	13.10071528	21.87888199	13.70054235
AT3G03650	0.03194797	0.007882297	0.031114552	0.018713281
AT3G03660	0	0	0	0
AT3G03670	0.041630495	0	0	0
AT3G03680	1.980103913	2.379002437	2.388117107	2.581001529
AT3G03690	5.15433375	5.757412794	5.098959883	4.656341592
AT3G03702	0	0	0	0
AT3G03700	0.101647792	0.107480744	0.159100928	0.340225266
AT3G03710	21.6595296	23.95057529	17.33309664	20.23918205
AT3G03720	14.76003201	11.73287332	13.30282304	12.69559799
AT3G03726	0	0	0	0
AT3G03730	0	0	0	0.030223057
AT3G03740	20.22709851	18.2195385	16.57439861	14.46950664
AT3G03750	2.881641963	2.699875144	2.93080656	3.055312425
AT3G03760	0	0	0	0
AT3G03770	14.44457557	21.87283188	12.38561481	15.51434256
AT3G03773	8.481533935	5.909770225	5.785887962	5.478860766
AT3G03776	0.319790808	0.197249305	0.611773854	0.334491133
AT3G03780	68.14364376	114.0335241	44.51486521	47.05131804
AT3G03790	13.72245198	12.27818219	12.24929826	10.41939878
AT3G03800	0.011785251	0	0.028694531	0
AT3G03810	6.00739517	5.668325241	5.894188995	5.968479167
AT3G03820	8.886322473	5.27431279	14.90044884	17.06387547
AT3G03826	0	0	0	0
AT3G03828	0	0	0	0
AT3G03830	1.473389783	0.774712688	2.1759546	3.678475157
AT3G03840	2.550282991	2.007687072	5.228956665	5.552644821
AT3G03845	0	0	0	0
AT3G03847	0.123209445	0.075996486	0	0
AT3G03850	3.286236079	3.17161878	4.753697021	6.114349478
AT3G03852	0	0	0	0
AT3G03860	21.12923282	19.37652851	20.73985424	20.10493958
AT3G03870	45.76698933	14.47097981	41.13578856	31.22088055
AT3G03880	8.903014194	6.888587096	8.4938092	7.130540463
AT3G03890	36.22887627	31.53282133	28.26179917	26.09918015
AT3G03900	5.369337936	4.391796901	5.210322773	6.780087246
AT3G03910	1.080394386	1.32261632	0.28112492	0.314001006
AT3G03920	33.95861094	49.95417673	19.31487792	17.30764094
AT3G03930	0.041208565	0	0	0.040229339
AT3G03940	29.68456496	25.48893447	26.11879098	25.85034427
AT3G03950	15.7998895	13.49244436	10.95050389	9.964700489
AT3G03960	27.80459558	36.30313593	21.90482879	22.55785382
AT3G03970	1.279651544	1.304576249	1.316813166	1.385953282
AT3G03980	12.92984737	12.76648184	11.23903195	10.13926671
AT3G03990	37.83546803	34.38817617	34.73121565	32.93225252
AT3G04000	0.589095161	0.926207167	0.956212645	0.811901204
AT3G04010	2.04820595	1.423980311	0.856862083	0.535957863
AT3G04020	5.324958218	3.191852392	3.065505245	3.585896983
AT3G04030	8.358210461	6.747269263	5.842756161	5.675472706
AT3G04040	3.26867411	1.593243967	1.591702526	2.148088937
AT3G04050	0.453536138	0.372992536	0.154984161	0.349546507
AT3G04060	3.469833184	0.70834653	1.817481118	0.864863152
AT3G04070	0.496080135	0.275987237	0.260516139	0.085463285
AT3G04080	11.0144606	9.266583048	10.692729	11.18950327
AT3G04090	63.38386708	46.50984914	50.73101818	44.65456621
AT3G04100	0.019547652	0	0	0
AT3G04110	12.58746874	6.587845972	9.003413969	8.356807369
AT3G04120	423.0471766	389.1917438	250.9677072	201.9555572
AT3G04130	2.293681556	2.203634661	1.621340475	1.625209515
AT3G04140	3.755618436	3.834422676	2.279516213	2.287567251
AT3G04150	0	0	0	0
AT3G04160	4.584507227	3.213877034	3.788002964	4.003745257
AT3G04170	0	0	0	0
AT3G04180	0	0	0	0
AT3G04181	2.870055316	1.808755228	1.519122241	0.548189048
AT3G04184	4.894152969	1.671922682	2.933218746	1.323098258
AT3G04190	0	0	0	0
AT3G04200	0.580153869	0.178921571	0.282509772	0.297343128
AT3G04210	106.1894577	102.2441047	147.6981477	149.8551999
AT3G04220	1.096109836	0.520068115	0.410583039	0.37040654
AT3G04230	11.59695113	9.500014402	6.781973866	6.451585088
AT3G04240	33.29612495	28.11054659	26.70848614	24.29037117
AT3G04250	0	0	0	0
AT3G04260	22.91067278	24.41029855	21.70105636	23.09101132
AT3G04270	0	0	0	0
AT3G04280	0	0	0	0
AT3G04290	6.776519496	17.26310528	11.88748742	2.104204459
AT3G04300	0.168710029	0.457870942	0.246463401	0.345872159
AT3G04310	6.32475153	5.517344849	5.536450384	4.895463555
AT3G04320	0	0	0	0
AT3G04330	0	0	0	0
AT3G04340	23.17153768	30.38412045	24.42595763	28.71116775
AT3G04350	8.531926408	4.895709767	6.055614499	6.033116924
AT3G04360	0	0	0	0
AT3G04370	0	0	0	0
AT3G04380	1.504231247	1.927845587	1.923869181	1.817038011
AT3G04390	0	0	0	0
AT3G04400	225.1994863	262.7282945	184.792781	160.9368608
AT3G04410	0.052804048	0	0.128566406	0
AT3G04420	0.732427511	0.208507679	0.297217027	0.192506213
AT3G04430	0	0	0	0
AT3G04440	2.882963443	2.165616972	2.781963282	2.94742298
AT3G04450	3.911666186	3.386975387	3.274834131	2.710444079
AT3G04460	7.971357931	7.798747877	6.842971215	6.924956524
AT3G04470	13.14118315	12.87995438	16.0285935	16.553965
AT3G04480	16.57894318	16.69600567	23.07618186	20.99040257
